seed,hf,lf_mult,dataset_name,status,metrics.y_rmse.hf_only,metrics.y_rmse.ar1,metrics.y_rmse.ours
210,400,15,hf400_lfx15,BAD,,,
220,400,15,hf400_lfx15,OK,0.026846595108509,0.0203232057392597,0.0144722145050764
220,400,15,hf400_lfx15,BAD,,,
377,400,15,hf400_lfx15,OK,0.0269390270113945,0.020171308889985,0.0121429720893502
377,400,15,hf400_lfx15,BAD,,,
260,400,15,hf400_lfx15,OK,0.0266289263963699,0.0201407466083765,0.0128822876140475
260,400,15,hf400_lfx15,BAD,,,
240,400,15,hf400_lfx15,OK,0.0268598161637783,0.0201720688492059,0.0138286314904689
240,400,15,hf400_lfx15,BAD,,,
355,400,15,hf400_lfx15,OK,0.0269837770611047,0.0202926229685544,0.0132661517709493
355,400,15,hf400_lfx15,BAD,,,
311,400,15,hf400_lfx15,OK,0.0270350333303213,0.020094534382224,0.0151927648112177
311,400,15,hf400_lfx15,BAD,,,
280,400,15,hf400_lfx15,OK,0.0265268646180629,0.0199662446975708,0.0144680282101035
280,400,15,hf400_lfx15,BAD,,,
399,400,15,hf400_lfx15,OK,0.0267547685652971,0.0197381936013698,0.0125889526680111
399,400,15,hf400_lfx15,BAD,,,
270,400,15,hf400_lfx15,OK,0.0268656127154827,0.0200822502374649,0.0137987928465008
270,400,15,hf400_lfx15,BAD,,,
344,400,15,hf400_lfx15,OK,0.0268652364611625,0.0201563313603401,0.0131528470665216
344,400,15,hf400_lfx15,BAD,,,
388,400,15,hf400_lfx15,OK,0.0271169785410165,0.0202315729111433,0.0134591022506356
388,400,15,hf400_lfx15,BAD,,,
250,400,15,hf400_lfx15,OK,0.0267937984317541,0.0203717108815908,0.0140400165691971
250,400,15,hf400_lfx15,BAD,,,
230,400,15,hf400_lfx15,OK,0.0268022883683443,0.0198648646473884,0.0120481206104159
230,400,15,hf400_lfx15,BAD,,,
322,400,15,hf400_lfx15,OK,0.027066683396697,0.0199906937777996,0.0129533680155873
322,400,15,hf400_lfx15,BAD,,,
290,400,15,hf400_lfx15,OK,0.0270575955510139,0.0198619775474071,0.0130944745615124
290,400,15,hf400_lfx15,BAD,,,
200,400,15,hf400_lfx15,OK,0.026820708066225,0.020297572016716,0.0132546704262495
200,400,15,hf400_lfx15,BAD,,,
333,400,15,hf400_lfx15,OK,0.0268537923693656,0.0199626050889492,0.0138463638722896
333,400,15,hf400_lfx15,BAD,,,
366,500,5,hf500_lfx05,OK,0.0251425597816705,0.020939040929079,0.0136122750118374
366,500,5,hf500_lfx05,BAD,,,
300,500,5,hf500_lfx05,OK,0.0247831810265779,0.0209322646260261,0.0137419709935784
300,500,5,hf500_lfx05,BAD,,,
210,500,5,hf500_lfx05,OK,0.0246980730444192,0.0208285301923751,0.013470777310431
210,500,5,hf500_lfx05,BAD,,,
220,500,5,hf500_lfx05,OK,0.0250256080180406,0.0208632238209247,0.0134056210517883
220,500,5,hf500_lfx05,BAD,,,
377,500,5,hf500_lfx05,OK,0.0253340564668178,0.0207906812429428,0.0135615495964884
377,500,5,hf500_lfx05,BAD,,,
260,500,5,hf500_lfx05,OK,0.0247860085219144,0.0208163019269704,0.0126623455435037
260,500,5,hf500_lfx05,BAD,,,
240,500,5,hf500_lfx05,OK,0.0248293299227952,0.0208226293325424,0.0127457333728671
240,500,5,hf500_lfx05,BAD,,,
355,500,5,hf500_lfx05,OK,0.0251714773476123,0.0211155675351619,0.0143875516951084
355,500,5,hf500_lfx05,BAD,,,
311,500,5,hf500_lfx05,OK,0.0248532257974147,0.0208860840648412,0.0124618466943502
311,500,5,hf500_lfx05,BAD,,,
280,500,5,hf500_lfx05,OK,0.0249407477676868,0.020932700484991,0.0130464695394039
280,500,5,hf500_lfx05,BAD,,,
399,500,5,hf500_lfx05,OK,0.024983711540699,0.0206428356468677,0.0139308646321296
399,500,5,hf500_lfx05,BAD,,,
270,500,5,hf500_lfx05,OK,0.0249848347157239,0.0207417141646146,0.0134272202849388
270,500,5,hf500_lfx05,BAD,,,
344,500,5,hf500_lfx05,OK,0.0251393318176269,0.020868768915534,0.01357579883188
344,500,5,hf500_lfx05,BAD,,,
388,500,5,hf500_lfx05,OK,0.0248288251459598,0.0210929028689861,0.0136183323338627
388,500,5,hf500_lfx05,BAD,,,
250,500,5,hf500_lfx05,OK,0.0250488873571157,0.0206997506320476,0.0139199132099747
250,500,5,hf500_lfx05,BAD,,,
230,500,5,hf500_lfx05,OK,0.0251109283417463,0.0209800582379102,0.0131400842219591
230,500,5,hf500_lfx05,BAD,,,
322,500,5,hf500_lfx05,OK,0.0247566625475883,0.0209904760122299,0.014346127398312
322,500,5,hf500_lfx05,BAD,,,
290,500,5,hf500_lfx05,OK,0.0250674597918987,0.0210295207798481,0.0135513702407479
290,500,5,hf500_lfx05,BAD,,,
200,500,5,hf500_lfx05,OK,0.0249822605401277,0.0211212635040283,0.0133004738017916
200,500,5,hf500_lfx05,BAD,,,
333,500,5,hf500_lfx05,OK,0.0252169426530599,0.020865311846137,0.0144305825233459
333,500,5,hf500_lfx05,BAD,,,
366,300,10,hf300_lfx10,OK,0.0300891250371933,0.0213549491018056,0.0132661880925297
366,300,10,hf300_lfx10,BAD,,,
300,300,10,hf300_lfx10,OK,0.0301478616893291,0.0218463540077209,0.013706212863326
300,300,10,hf300_lfx10,BAD,,,
210,300,10,hf300_lfx10,OK,0.029817771166563,0.0214219279587268,0.0123933022841811
210,300,10,hf300_lfx10,BAD,,,
220,300,10,hf300_lfx10,OK,0.0298223905265331,0.0219329129904508,0.0131503418087959
220,300,10,hf300_lfx10,BAD,,,
377,300,10,hf300_lfx10,OK,0.0298220366239547,0.0215950198471546,0.0133260302245616
377,300,10,hf300_lfx10,BAD,,,
260,300,10,hf300_lfx10,OK,0.0299986116588115,0.0213549248874187,0.01311572548002
260,300,10,hf300_lfx10,BAD,,,
240,300,10,hf300_lfx10,OK,0.0298034287989139,0.0217813923954963,0.0139889726415276
240,300,10,hf300_lfx10,BAD,,,
355,300,10,hf300_lfx10,OK,0.0299648661166429,0.0217004660516977,0.0133830299600958
355,300,10,hf300_lfx10,BAD,,,
311,300,10,hf300_lfx10,OK,0.0302197374403476,0.021467225626111,0.0154828913509845
311,300,10,hf300_lfx10,BAD,,,
280,300,10,hf300_lfx10,OK,0.0298322979360818,0.0217369422316551,0.0135673442855477
280,300,10,hf300_lfx10,BAD,,,
399,300,10,hf300_lfx10,OK,0.0297854896634817,0.0216137617826461,0.0128493243828415
399,300,10,hf300_lfx10,BAD,,,
270,300,10,hf300_lfx10,OK,0.0298780761659145,0.0215641856193542,0.014562064781785
270,300,10,hf300_lfx10,BAD,,,
344,300,10,hf300_lfx10,OK,0.0299071129411458,0.0217243712395429,0.0131914522498846
344,300,10,hf300_lfx10,BAD,,,
388,300,10,hf300_lfx10,OK,0.0298207551240921,0.0216095987707376,0.0130217866972088
388,300,10,hf300_lfx10,BAD,,,
250,300,10,hf300_lfx10,OK,0.0300084669142961,0.0215471424162387,0.0147523395717144
250,300,10,hf300_lfx10,BAD,,,
230,300,10,hf300_lfx10,OK,0.0299659185111522,0.0217280276119709,0.0134519888088107
230,300,10,hf300_lfx10,BAD,,,
322,300,10,hf300_lfx10,OK,0.0302035678178071,0.0216844417154788,0.0155179444700479
322,300,10,hf300_lfx10,BAD,,,
290,300,10,hf300_lfx10,OK,0.0297891702502965,0.0213434100151062,0.0138064883649349
290,300,10,hf300_lfx10,BAD,,,
200,300,10,hf300_lfx10,OK,0.0300596021115779,0.021870395168662,0.012455279007554
200,300,10,hf300_lfx10,BAD,,,
333,300,10,hf300_lfx10,OK,0.0297997687011957,0.0216303188353776,0.0154144214466214
333,300,10,hf300_lfx10,BAD,,,
366,300,5,hf300_lfx05,OK,0.0300891250371933,0.0228051748126745,0.0162080395966768
366,300,5,hf300_lfx05,BAD,,,
300,300,5,hf300_lfx05,OK,0.0301478616893291,0.0229026544839143,0.0145245930179953
300,300,5,hf300_lfx05,BAD,,,
210,300,5,hf300_lfx05,OK,0.029817771166563,0.0227253939956426,0.0147011578083038
210,300,5,hf300_lfx05,BAD,,,
220,300,5,hf300_lfx05,OK,0.0298223905265331,0.0230132713913917,0.0152188716456294
220,300,5,hf300_lfx05,BAD,,,
377,300,5,hf300_lfx05,OK,0.0298220366239547,0.0226148758083581,0.0140808224678039
377,300,5,hf300_lfx05,BAD,,,
260,300,5,hf300_lfx05,OK,0.0299986116588115,0.0228115078061819,0.0145975248888134
260,300,5,hf300_lfx05,BAD,,,
240,300,5,hf300_lfx05,OK,0.0298034287989139,0.022829620167613,0.0145594263449311
240,300,5,hf300_lfx05,BAD,,,
355,300,5,hf300_lfx05,OK,0.0299648661166429,0.0229253955185413,0.0141068026423454
355,300,5,hf300_lfx05,BAD,,,
311,300,5,hf300_lfx05,OK,0.0302197374403476,0.02269565500319,0.0140295522287487
311,300,5,hf300_lfx05,BAD,,,
280,300,5,hf300_lfx05,OK,0.0298322979360818,0.0230225455015897,0.0141724087297916
280,300,5,hf300_lfx05,BAD,,,
399,300,5,hf300_lfx05,OK,0.0297854896634817,0.0230352748185396,0.0158991124480962
399,300,5,hf300_lfx05,BAD,,,
270,300,5,hf300_lfx05,OK,0.0298780761659145,0.0228623859584331,0.0164296720176935
270,300,5,hf300_lfx05,BAD,,,
344,300,5,hf300_lfx05,OK,0.0299071129411458,0.0229303929954767,0.0145212430506944
344,300,5,hf300_lfx05,BAD,,,
388,300,5,hf300_lfx05,OK,0.0298207551240921,0.0228553563356399,0.0149651393294334
388,300,5,hf300_lfx05,BAD,,,
250,300,5,hf300_lfx05,OK,0.0300084669142961,0.0228256862610578,0.0146266613155603
250,300,5,hf300_lfx05,BAD,,,
230,300,5,hf300_lfx05,OK,0.0299659185111522,0.0230354983359575,0.0147110121324658
230,300,5,hf300_lfx05,BAD,,,
322,300,5,hf300_lfx05,OK,0.0302035678178071,0.02286883816123,0.0156305432319641
322,300,5,hf300_lfx05,BAD,,,
290,300,5,hf300_lfx05,OK,0.0297891702502965,0.0229179747402668,0.0148045988753438
290,300,5,hf300_lfx05,BAD,,,
200,300,5,hf300_lfx05,OK,0.0300596021115779,0.0227131471037864,0.0151616064831614
200,300,5,hf300_lfx05,BAD,,,
333,300,5,hf300_lfx05,OK,0.0297997687011957,0.0227383710443973,0.0140994051471352
333,300,5,hf300_lfx05,BAD,,,
366,50,15,hf50_lfx15,OK,0.0684271156787872,0.036584410816431,0.0264237280935049
366,50,15,hf50_lfx15,BAD,,,
300,50,15,hf50_lfx15,OK,0.0684233084321022,0.0367520935833454,0.0260370336472988
300,50,15,hf50_lfx15,BAD,,,
210,50,15,hf50_lfx15,OK,0.0683004036545753,0.0368144288659095,0.0239732321351766
210,50,15,hf50_lfx15,BAD,,,
220,50,15,hf50_lfx15,OK,0.0683383047580719,0.0365359932184219,0.0266700964421033
220,50,15,hf50_lfx15,BAD,,,
377,50,15,hf50_lfx15,OK,0.0684205740690231,0.0367991775274276,0.0251860488206148
377,50,15,hf50_lfx15,BAD,,,
260,50,15,hf50_lfx15,OK,0.0684353560209274,0.0367506928741931,0.0255312994122505
260,50,15,hf50_lfx15,BAD,,,
240,50,15,hf50_lfx15,OK,0.0684226751327514,0.0368020348250865,0.0263381283730268
240,50,15,hf50_lfx15,BAD,,,
355,50,15,hf50_lfx15,OK,0.0684298425912857,0.036738459020853,0.0252139307558536
355,50,15,hf50_lfx15,BAD,,,
311,50,15,hf50_lfx15,OK,0.0683575272560119,0.0367250256240367,0.026303730905056
311,50,15,hf50_lfx15,BAD,,,
280,50,15,hf50_lfx15,OK,0.0683499053120613,0.0367052964866161,0.0259860642254352
280,50,15,hf50_lfx15,BAD,,,
399,50,15,hf50_lfx15,OK,0.0684133395552635,0.0366959683597087,0.0276449285447597
399,50,15,hf50_lfx15,BAD,,,
270,50,15,hf50_lfx15,OK,0.0684012100100517,0.0366011373698711,0.0255995001643896
270,50,15,hf50_lfx15,BAD,,,
344,50,15,hf50_lfx15,OK,0.0684192106127739,0.0368437245488166,0.0261946562677621
344,50,15,hf50_lfx15,BAD,,,
388,50,15,hf50_lfx15,OK,0.0683332607150077,0.0367948934435844,0.0281920656561851
388,50,15,hf50_lfx15,BAD,,,
250,50,15,hf50_lfx15,OK,0.068345732986927,0.036722507327795,0.027019664645195
250,50,15,hf50_lfx15,BAD,,,
230,50,15,hf50_lfx15,OK,0.0683139488101005,0.0366878807544708,0.0267820078879594
230,50,15,hf50_lfx15,BAD,,,
322,50,15,hf50_lfx15,OK,0.0683323219418525,0.0366707742214202,0.0261658150702714
322,50,15,hf50_lfx15,BAD,,,
290,50,15,hf50_lfx15,OK,0.068336971104145,0.0366513542830944,0.0263256896287202
290,50,15,hf50_lfx15,BAD,,,
200,50,15,hf50_lfx15,OK,0.0684366449713707,0.0365123897790908,0.0254937503486871
200,50,15,hf50_lfx15,BAD,,,
333,50,15,hf50_lfx15,OK,0.0683459341526031,0.0367201715707778,0.0267460905015468
333,50,15,hf50_lfx15,BAD,,,
366,50,10,hf50_lfx10,OK,0.0684271156787872,0.0380156114697456,0.0284020733088254
366,50,10,hf50_lfx10,BAD,,,
300,50,10,hf50_lfx10,OK,0.0684233084321022,0.0380509570240974,0.0270293187350034
300,50,10,hf50_lfx10,BAD,,,
210,50,10,hf50_lfx10,OK,0.0683004036545753,0.0380335338413715,0.0285382270812988
210,50,10,hf50_lfx10,BAD,,,
220,50,10,hf50_lfx10,OK,0.0683383047580719,0.0379937849938869,0.0283865220844745
220,50,10,hf50_lfx10,BAD,,,
377,50,10,hf50_lfx10,OK,0.0684205740690231,0.0380575694143772,0.027220107614994
377,50,10,hf50_lfx10,BAD,,,
260,50,10,hf50_lfx10,OK,0.0684353560209274,0.0380823649466037,0.0272047109901905
260,50,10,hf50_lfx10,BAD,,,
240,50,10,hf50_lfx10,OK,0.0684226751327514,0.0378774963319301,0.0280141066759824
240,50,10,hf50_lfx10,BAD,,,
355,50,10,hf50_lfx10,OK,0.0684298425912857,0.0382088460028171,0.0265504382550716
355,50,10,hf50_lfx10,BAD,,,
311,50,10,hf50_lfx10,OK,0.0683575272560119,0.0379612632095813,0.0283095221966505
311,50,10,hf50_lfx10,BAD,,,
280,50,10,hf50_lfx10,OK,0.0683499053120613,0.0379772931337356,0.0281086396425962
280,50,10,hf50_lfx10,BAD,,,
399,50,10,hf50_lfx10,OK,0.0684133395552635,0.0381436459720134,0.0287331845611333
399,50,10,hf50_lfx10,BAD,,,
270,50,10,hf50_lfx10,OK,0.0684012100100517,0.0379845686256885,0.0280096903443336
270,50,10,hf50_lfx10,BAD,,,
344,50,10,hf50_lfx10,OK,0.0684192106127739,0.0380060374736785,0.0277576558291912
344,50,10,hf50_lfx10,BAD,,,
388,50,10,hf50_lfx10,OK,0.0683332607150077,0.0380857400596141,0.028351541608572
388,50,10,hf50_lfx10,BAD,,,
250,50,10,hf50_lfx10,OK,0.068345732986927,0.0380052477121353,0.0277233552187681
250,50,10,hf50_lfx10,BAD,,,
230,50,10,hf50_lfx10,OK,0.0683139488101005,0.0380177199840545,0.0293204821646213
230,50,10,hf50_lfx10,BAD,,,
322,50,10,hf50_lfx10,OK,0.0683323219418525,0.0381730608642101,0.0278304945677518
322,50,10,hf50_lfx10,BAD,,,
290,50,10,hf50_lfx10,OK,0.068336971104145,0.0380746014416217,0.02812903188169
290,50,10,hf50_lfx10,BAD,,,
200,50,10,hf50_lfx10,OK,0.0684366449713707,0.038032129406929,0.0285111051052808
200,50,10,hf50_lfx10,BAD,,,
333,50,10,hf50_lfx10,OK,0.0683459341526031,0.0380598381161689,0.0300956889986991
333,50,10,hf50_lfx10,BAD,,,
366,500,15,hf500_lfx15,OK,0.0251425597816705,0.0198056176304817,0.0136099401861429
366,500,15,hf500_lfx15,BAD,,,
300,500,15,hf500_lfx15,OK,0.0247831810265779,0.0197613276541233,0.0141074564307928
300,500,15,hf500_lfx15,BAD,,,
210,500,15,hf500_lfx15,OK,0.0246980730444192,0.0196470506489276,0.0137369548901915
210,500,15,hf500_lfx15,BAD,,,
220,500,15,hf500_lfx15,OK,0.0250256080180406,0.0194357894361019,0.0138387307524681
220,500,15,hf500_lfx15,BAD,,,
377,500,15,hf500_lfx15,OK,0.0253340564668178,0.019689742475748,0.0142387012019753
377,500,15,hf500_lfx15,BAD,,,
260,500,15,hf500_lfx15,OK,0.0247860085219144,0.0196718666702508,0.0134856700897216
260,500,15,hf500_lfx15,BAD,,,
240,500,15,hf500_lfx15,OK,0.0248293299227952,0.0195607859641313,0.0131228826940059
240,500,15,hf500_lfx15,BAD,,,
355,500,15,hf500_lfx15,OK,0.0251714773476123,0.0194867476820945,0.0134969279170036
355,500,15,hf500_lfx15,BAD,,,
311,500,15,hf500_lfx15,OK,0.0248532257974147,0.0195246767252683,0.013085993938148
311,500,15,hf500_lfx15,BAD,,,
280,500,15,hf500_lfx15,OK,0.0249407477676868,0.0195801202207803,0.0149273416027426
280,500,15,hf500_lfx15,BAD,,,
399,500,15,hf500_lfx15,OK,0.024983711540699,0.0195522047579288,0.0124881202355027
399,500,15,hf500_lfx15,BAD,,,
270,500,15,hf500_lfx15,OK,0.0249848347157239,0.0197807289659976,0.0133354924619197
270,500,15,hf500_lfx15,BAD,,,
344,500,15,hf500_lfx15,OK,0.0251393318176269,0.0197116881608963,0.0125754326581954
344,500,15,hf500_lfx15,BAD,,,
388,500,15,hf500_lfx15,OK,0.0248288251459598,0.0198738258332014,0.0134663172066211
388,500,15,hf500_lfx15,BAD,,,
250,500,15,hf500_lfx15,OK,0.0250488873571157,0.019578717648983,0.0128163276240229
250,500,15,hf500_lfx15,BAD,,,
230,500,15,hf500_lfx15,OK,0.0251109283417463,0.0197905711829662,0.0137150958180427
230,500,15,hf500_lfx15,BAD,,,
322,500,15,hf500_lfx15,OK,0.0247566625475883,0.0195800382643938,0.0131648508831858
322,500,15,hf500_lfx15,BAD,,,
290,500,15,hf500_lfx15,OK,0.0250674597918987,0.0197706427425146,0.0135265020653605
290,500,15,hf500_lfx15,BAD,,,
200,500,15,hf500_lfx15,OK,0.0249822605401277,0.0198047701269388,0.0131054054945707
200,500,15,hf500_lfx15,BAD,,,
333,500,15,hf500_lfx15,OK,0.0252169426530599,0.0193749237805604,0.0133069166913628
333,500,15,hf500_lfx15,BAD,,,
366,200,15,hf200_lfx15,OK,0.0340549014508724,0.0232056807726621,0.0147672221064567
366,200,15,hf200_lfx15,BAD,,,
300,200,15,hf200_lfx15,OK,0.0340488627552986,0.0233198460191488,0.0135621838271617
300,200,15,hf200_lfx15,BAD,,,
210,200,15,hf200_lfx15,OK,0.0338851287961006,0.0231442395597696,0.0125631606206297
210,200,15,hf200_lfx15,BAD,,,
220,200,15,hf200_lfx15,OK,0.0342871695756912,0.0232899859547615,0.0145536782220005
220,200,15,hf200_lfx15,BAD,,,
377,200,15,hf200_lfx15,OK,0.033783733844757,0.0233146231621503,0.0141157731413841
377,200,15,hf200_lfx15,BAD,,,
260,200,15,hf200_lfx15,OK,0.0337712801992893,0.0233515258878469,0.0139746274799108
260,200,15,hf200_lfx15,BAD,,,
240,200,15,hf200_lfx15,OK,0.0339758582413196,0.0229893177747726,0.013929353095591
240,200,15,hf200_lfx15,BAD,,,
355,200,15,hf200_lfx15,OK,0.0340994112193584,0.023346334695816,0.0152122406288981
355,200,15,hf200_lfx15,BAD,,,
311,200,15,hf200_lfx15,OK,0.0340789519250392,0.0231217127293348,0.014409433118999
311,200,15,hf200_lfx15,BAD,,,
280,200,15,hf200_lfx15,OK,0.0340711213648319,0.0229984652251005,0.0143644353374838
280,200,15,hf200_lfx15,BAD,,,
399,200,15,hf200_lfx15,OK,0.0339005403220653,0.0236441101878881,0.0135315302759408
399,200,15,hf200_lfx15,BAD,,,
270,200,15,hf200_lfx15,OK,0.0338228270411491,0.0232992395758628,0.0141137428581714
270,200,15,hf200_lfx15,BAD,,,
344,200,15,hf200_lfx15,OK,0.0338692292571067,0.0233596097677946,0.0146429697051644
344,200,15,hf200_lfx15,BAD,,,
388,200,15,hf200_lfx15,OK,0.0339933224022388,0.0230089258402586,0.0137757798656821
388,200,15,hf200_lfx15,BAD,,,
250,200,15,hf200_lfx15,OK,0.0340742096304893,0.0230869613587856,0.0143273873254656
250,200,15,hf200_lfx15,BAD,,,
230,200,15,hf200_lfx15,OK,0.0339022539556026,0.0232180673629045,0.0130027551203966
230,200,15,hf200_lfx15,BAD,,,
322,200,15,hf200_lfx15,OK,0.0342244133353233,0.0233417395502328,0.0147948833182454
322,200,15,hf200_lfx15,BAD,,,
290,200,15,hf200_lfx15,OK,0.0338284820318222,0.023250201717019,0.0145088750869035
290,200,15,hf200_lfx15,BAD,,,
200,200,15,hf200_lfx15,OK,0.0344218425452709,0.023415645584464,0.013118440285325
200,200,15,hf200_lfx15,BAD,,,
333,200,15,hf200_lfx15,OK,0.0340311639010906,0.0228655841201543,0.0160307195037603
333,200,15,hf200_lfx15,BAD,,,
